"X1","X2","X3","X4","X5"
1,2,3,4,5
0.0176718398043733,0.00715523643258043,0,0.0129096482129307,0.00706284619899344
-250.834109271602,-250.516280304688,-249.96534675279,-249.794337195242,-249.50804075313
0,0.317828966914476,0.868762518812758,1.03977207636024,1.32606851847277
0.16,0.137,0.104,0.095,0.083
