"X1","X2","X3","X4","X5"
1,2,3,4,5
-7.87664543550496e-15,0.108166017575994,0.283385320103555,0.105825852349937,0.280377728356974
6.59893803698554,8.61313068091554,8.62891356218088,10.6146302962167,10.6290146476645
0,2.01419264393001,2.02997552519534,4.01569225923119,4.03007661067897
0.428,0.156,0.155,0.057,0.057
