"X1","X2","X3","X4","X5"
1,2,3,4,5
0.343365290293349,0.364734907443981,0.363614160344708,0.306707957728021,0.362441841209849
129.885032707508,130.448987561305,131.587565463636,131.719291404269,131.993565297766
0,0.56395485379619,1.70253275612731,1.8342586967608,2.10853259025782
0.239,0.18,0.102,0.096,0.083
