"X1","X2","X3","X4","X5"
1,2,3,4,5
0.178216908430273,0.1778213685857,0.170850530182105,0.172657638077936,0.175948428605143
-597.032961729585,-596.929503033393,-596.097760216188,-595.583408391114,-595.461665178196
0,0.103458696191296,0.935201513397033,1.44955333847031,1.57129655138874
0.212,0.201,0.133,0.102,0.096
