"X1","X2","X3","X4","X5"
1,2,3,4,5
0.118900887168721,0.116318030778263,0.0999570365329926,0.0972495827298163,0.0984671297934305
-225.441830412994,-223.838755706041,-222.830338894782,-221.201110305155,-220.512657922564
0,1.60307470695355,2.61149151821218,4.24072010783908,4.92917249043057
0.465,0.209,0.126,0.056,0.04
