"predictor","beta.est","beta.se"
"(Intercept)",16.7596265260004,1.40679988319754
"imp",0.0133974054824146,0.0311976464467623
"can",0.0879806495511439,0.051442398282615
"imp:can",2.42549285429617e-05,0.00036615764287998
"I(imp^2)",-0.000360596538256852,0.00027747783399729
"I(can^2)",-0.00120105601999064,0.000479930446662403
