"X1","X2","X3","X4","X5"
1,2,3,4,5
0.0230964318622643,0.0138235984136709,0.00926492795943601,0.0152569018679676,0.0192253796839192
-1014.26467851424,-1014.19557912593,-1014.19224980668,-1013.52483662005,-1013.41440873243
0,0.0690993883121109,0.0724287075602206,0.739841894192978,0.850269781811448
0.137,0.132,0.132,0.094,0.089
