"X1","X2","X3","X4","X5"
1,2,3,4,5
1.57534145179655e-15,0.0698640559910504,0.324634764632002,0.0721711826397538,0.328931751330056
8.99295685074885,11.006306964164,11.0429173087553,13.0095438062661,13.0458316736318
0,2.01335011341512,2.04996045800649,4.01658695551722,4.05287482288298
0.43,0.157,0.154,0.058,0.057
