"X1","X2","X3","X4","X5"
1,2,3,4,5
1.0559399282576e-14,0.0438441245876383,0.05442623645574,0.0613663932650964,0.0528932937585459
3.05053469303295,5.05080690083929,5.05096960496524,7.05084094642151,7.05094013427749
0,2.00027220780634,2.00043491193229,4.00030625338857,4.00040544124454
0.425,0.156,0.156,0.058,0.058
