"X1","X2","X3","X4","X5"
1,2,3,4,5
0,0.00948495144239714,0.00471560387141057,0.00167460143533704,-0.00406643886371483
-818.097909454752,-817.182251301906,-817.132956472889,-816.477044736712,-816.232425508783
0,0.915658152846277,0.964952981863121,1.62086471804082,1.86548394596991
0.209,0.132,0.129,0.093,0.082
