"X1","X2","X3","X4","X5"
1,2,3,4,5
0.413921993163234,0.453177802710801,0.42072435645347,0.450717993800046,0.452088215571008
76.8173305434203,78.3935390129066,79.9446666943016,80.5610699675966,80.9220516544674
0,1.57620846948636,3.12733615088129,3.7437394241763,4.10472111104707
0.44,0.2,0.092,0.068,0.057
