"X1","X2","X3","X4","X5"
1,2,3,4,5
0.0376497896935648,0.0339792409662129,0.0325025755049902,0.029476653609488,0.0184999829838421
1368.3659522624,1370.16788438816,1371.47490422631,1372.14628375533,1372.60222683388
0,1.80193212576432,3.10895196391334,3.78033149292924,4.23627457147995
0.416,0.169,0.088,0.063,0.05
