"predictor","beta.est","beta.se"
"(Intercept)",15.1923552778253,1.20210725310162
"imp",-0.285874913045203,0.0749682290746276
"can",-0.0559379827774113,0.0337120141394143
"imp:can",0.00633092179700283,0.00157668256597136
"I(imp^2)",0.00228768140642313,0.000897919826234533
"I(can^2)",0.00024412359481971,0.000226276726039911
