"X1","X2","X3","X4","X5"
1,2,3,4,5
0.056,0.057,0.056,0.054,0.054
933.751016459416,934.169633175249,934.42893238954,934.988870000484,935.705947441714
0,0.418616715833764,0.677915930124868,1.2378535410686,1.95493098229849
0.203,0.165,0.145,0.109,0.076
