"X1","X2","X3","X4","X5"
1,2,3,4,5
0.098,0.108,0.095,0.083,0.105
152.932998666239,153.209333025015,154.822094634282,154.857642825924,155.056509636001
0,0.276334358776154,1.88909596804268,1.92464415968516,2.12351096976201
0.232,0.202,0.09,0.088,0.08
