"X1","X2","X3","X4","X5"
1,2,3,4,5
0.245,0.243,0.236,0.228,0.218
867.325064596955,868.390462140811,873.145109579703,878.888226157207,885.742755506246
0,1.06539754385597,5.82004498274853,11.5631615602525,18.4176909092913
0.608,0.357,0.033,0.002,0
