"X1","X2","X3","X4","X5"
1,2,3,4,5
0.33,0.327,0.327,0.323,0.324
701.802789832865,703.540016688241,703.731501308524,704.949572339565,705.53513987988
0,1.73722685537643,1.92871147565927,3.14678250669965,3.73235004701473
0.422,0.177,0.161,0.088,0.065
