"X1","X2","X3","X4","X5"
1,2,3,4,5
0.012,0.01,0.009,0.01,0.011
1398.46159357776,1398.71801936665,1398.77085748705,1399.21995307068,1401.22492388528
0,0.256425788890056,0.309263909286756,0.758359492914906,2.76333030751539
0.232,0.204,0.198,0.158,0.058
