"X1","X2","X3","X4","X5"
1,2,3,4,5
0.289,0.29,0.291,0.286,0.287
347.168252826295,347.462150580375,348.809605087737,349.091139243933,349.36873850836
0,0.293897754079978,1.64135226144191,1.92288641763798,2.2004856820655
0.25,0.216,0.11,0.096,0.083
