"X1","X2","X3","X4","X5"
1,2,3,4,5
0.472,0.39,0.341,0.367,0.209
48.9183342639097,50.6345613796297,50.9113497577973,51.6367727029942,54.9109570931606
0,1.71622711572006,1.99301549388767,2.71843843908457,5.99262282925098
0.456,0.193,0.168,0.117,0.023
