"X1","X2","X3","X4","X5"
1,2,3,4,5
0.36,0.357,0.357,0.354,0.348
408.946301485347,410.899637557266,410.945150674072,412.899602022194,413.552111677545
0,1.95333607191918,1.99884918872522,3.95330053684762,4.60581019219802
0.468,0.176,0.172,0.065,0.047
