"X1","X2","X3","X4","X5"
1,2,3,4,5
0.039900686280824,0.041576160947652,0.0401031390317327,0.035447284272578,0.0393816646976699
-1251.79366774504,-1251.18095977831,-1249.86732574639,-1249.81046678534,-1249.7057888948
0,0.612707966732614,1.92634199865233,1.98320095970325,2.08787885024481
0.256,0.189,0.098,0.095,0.09
